,tweet_id,timestamp,text,expanded_urls,rating_of_10,name,age,jpg_url,num_of_img,prediction1,prediction2,prediction3,retweet_count,favorite_count,language
267,670815497391357952,2015-11-29 04:04:12+00:00,This is Sage. He likes to burn shit. 10/10 https://t.co/nLYruSMRe6,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,1708,3410,en
268,670822709593571328,2015-11-29 04:32:51+00:00,Can't do better than this lol. 10/10 for the owner https://t.co/yrqGyMZhW6,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,105,647,en
269,670823764196741120,2015-11-29 04:37:03+00:00,This is Remington. He's a man dime. 12/10 https://t.co/m3ufSDwHHJ,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,205,824,en
270,670826280409919488,2015-11-29 04:47:03+00:00,"Scary dog here. Too many legs. Extra tail. Not soft, let alone fluffy. Won't bark. Moves sideways. Has weapon. 2/10 https://t.co/XOPXCSXiUT",unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,4485,5961,en
271,670832455012716544,2015-11-29 05:11:35+00:00,This is Amy. She is Queen Starburst. 10/10 unexplainably juicy https://t.co/Hj2HtxpcSx,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,242,780,en
272,670833812859932673,2015-11-29 05:16:59+00:00,This is Jett. He is unimpressed by flower. 7/10 https://t.co/459qWNnV3F,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,135,474,en
273,670838202509447168,2015-11-29 05:34:25+00:00,Pink dogs here. Unreasonably long necks. Left guy has only 1 leg. Quite nimble. Don't bark tho 4/10s would still pet https://t.co/QY5uvMmmQk,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,758,1189,en
274,670840546554966016,2015-11-29 05:43:44+00:00,Meet Colby. He's that one cool friend that gets you into every party. Great hat. Sneaky tongue slip. 10/10 good pup https://t.co/jBnz3MjTzX,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,213,634,en
275,670842764863651840,2015-11-29 05:52:33+00:00,"After so many requests... here you go.

Good dogg. 420/10 https://t.co/yfAAo1gdeY",unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,4324,7989,en
276,670995969505435648,2015-11-29 16:01:20+00:00,Yea I can't handle this job anymore your dogs are too adorable. 12/10 https://t.co/N9W5L7BLTm,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,317,1175,en
277,671109016219725825,2015-11-29 23:30:32+00:00,This is Toby. He asked for chocolate cake for his birthday but was given vanilla instead. 8/10 it'll be ok Toby https://t.co/sYi2G0he4H,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,478,1225,en
278,671115716440031232,2015-11-29 23:57:10+00:00,"Meet Phred. He isn't steering, looking at the road, or wearing a seatbelt. Phred is a rolling tornado of danger 6/10 https://t.co/mZD7Bo7HfV",unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,842,1436,en
279,671122204919246848,2015-11-30 00:22:57+00:00,Two miniature golden retrievers here. Webbed paws. Don't walk very efficiently. Can't catch a tennis ball. 4/10s https://t.co/WzVLdSHJU7,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,2763,3729,en
280,671134062904504320,2015-11-30 01:10:04+00:00,Say hello to Clarence. He's a western Alkaline Pita. Very proud of himself for dismembering his stuffed dog pal 8/10 https://t.co/BHxr9O7wJY,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,212,796,en
281,671138694582165504,2015-11-30 01:28:28+00:00,Me running from commitment. 10/10 https://t.co/ycVJyFFkES,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,448,996,en
282,671141549288370177,2015-11-30 01:39:49+00:00,Neat pup here. Enjoys lettuce. Long af ears. Short lil legs. Hops surprisingly high for dog. 9/10 still very petable https://t.co/HYR611wiA4,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,713,1246,en
283,671147085991960577,2015-11-30 02:01:49+00:00,This is a Helvetica Listerine named Rufus. This time Rufus will be ready for the UPS guy. He'll never expect it 9/10 https://t.co/34OhVhMkVr,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,254,713,en
284,671151324042559489,2015-11-30 02:18:39+00:00,*struggling to breathe properly* 12/10 https://t.co/NKHx0pcOii,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,166,714,en
285,671154572044468225,2015-11-30 02:31:34+00:00,Meet Holly. She's trying to teach small human-like pup about blocks but he's not paying attention smh. 11/10 &amp; 8/10 https://t.co/RcksaUrGNu,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,241,769,en
286,671159727754231808,2015-11-30 02:52:03+00:00,This is Anthony. He just finished up his masters at Harvard. Unprofessional tattoos. Always looks perturbed. 5/10 https://t.co/iHLo9rGay1,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,89,401,en
287,671163268581498880,2015-11-30 03:06:07+00:00,Pack of horned dogs here. Very team-oriented bunch. All have weird laughs. Bond between them strong. 8/10 for all https://t.co/U7DQQdZ0mX,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,1198,1763,en
288,671166507850801152,2015-11-30 03:18:59+00:00,This is Herm. It's his first day of potty training. He's doing great. You got this Herm. 10/10 stellar pup https://t.co/gFl60yFJ0w,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,390,931,en
289,671182547775299584,2015-11-30 04:22:44+00:00,This pup holds the secrets of the universe in his left eye. 12/10 https://t.co/F7xwE0wmnu,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,378,1193,en
290,671186162933985280,2015-11-30 04:37:05+00:00,This is Sparky. That's his pancake now. He will raise it as his own. 10/10 https://t.co/96tMaWyoWt,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,241,788,en
291,671347597085433856,2015-11-30 15:18:34+00:00,This is Lola. She was not fully prepared for the water slide. 9/10 https://t.co/svlkUlg3NH,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,476,1031,en
292,671355857343524864,2015-11-30 15:51:24+00:00,This is Lou. He's a Petrarch Sunni Pinto. Well-behaved pup. Little legs just hang there. 10/10 would pet firmly https://t.co/FoCULrC3rD,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,119,508,en
293,671357843010908160,2015-11-30 15:59:17+00:00,Tfw she says hello from the other side. 9/10 https://t.co/lS1TIDagIb,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,157,426,en
294,671362598324076544,2015-11-30 16:18:11+00:00,This is Tanner. He accidentally dropped all his hard-earned Kohl's cash in the tub. 11/10 https://t.co/onC3uMpFF2,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,325,1193,en
295,671390180817915904,2015-11-30 18:07:47+00:00,Striped dog here. Having fun playing on back. Sturdy paws. Looks like an organized Dalmatian. 7/10 would still pet https://t.co/U1mSS3Ykez,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,805,1513,en
296,671485057807351808,2015-12-01 00:24:48+00:00,Meet Penelope. She is a white Macadamias Duodenum. Very excited about wall. Lives on Frosted Flakes. 11/10 good pup https://t.co/CqcRagJlyS,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,253,806,en
297,671486386088865792,2015-12-01 00:30:04+00:00,This is Malcolm. He just saw a spider. 10/10 https://t.co/ympkwF65Dx,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,226,621,en
298,671488513339211776,2015-12-01 00:38:31+00:00,This is Julius. He's a cool dog. Carries seashell everywhere. Rad segmented legs. Currently attacking castle. 8/10 https://t.co/CwUK5AIgeD,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,516,1073,en
299,671497587707535361,2015-12-01 01:14:35+00:00,This is Pip. He is a ship captain. Many years of experience sailing the treacherous open sea. 11/10 https://t.co/EY1uZJUGYJ,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,481,980,en
300,671504605491109889,2015-12-01 01:42:28+00:00,This is Charlie. He was just informed that dogs can't be Jedi. 11/10 https://t.co/mGW5c50mPA,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,3866,7495,en
301,671511350426865664,2015-12-01 02:09:16+00:00,Say hello to Hammond. He's just a wee lil pup. Jumps around a shit ton. 8/10 overall very good dog https://t.co/OgDF2ES3Q9,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,791,1734,en
302,671518598289059840,2015-12-01 02:38:04+00:00,This is Scruffers. He's being violated on multiple levels and is not happy about it. 9/10 hang in there Scruffers https://t.co/nLQoltwEZ7,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,319,1010,en
303,671520732782923777,2015-12-01 02:46:33+00:00,Meet Alejandro. He's an extremely seductive pup. 10/10 https://t.co/C7dPcCUNpF,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,582,1499,en
304,671528761649688577,2015-12-01 03:18:27+00:00,Meet Jax. He's in the middle of a serious conversation and is trying unbelievably hard not to laugh. 10/10 https://t.co/HwiLcDPaCi,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,280,896,en
305,671533943490011136,2015-12-01 03:39:03+00:00,Super rare dog here. Spiffy mohawk. Sharp mouth. Shits eggs. Cool chariot wheel in background. 6/10 v confident pup https://t.co/pcx8jm1J1K,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,631,1092,en
306,671536543010570240,2015-12-01 03:49:23+00:00,This is Reginald. He's pondering what life would be like without so much damn skin. 9/10 it'll be ok buddy https://t.co/1U5Ro5FA4c,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,441,1253,en
307,671538301157904385,2015-12-01 03:56:22+00:00,This is Baxter. He's very calm. Hasn't eaten in weeks tho. Not good at fetch. Never blinks. 8/10 would still pet https://t.co/fUuiyu2QTD,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,436,993,en
308,671542985629241344,2015-12-01 04:14:59+00:00,"This is JD (stands for ""just dog""). He's like Airbud but with trading card games instead of sports. 10/10 much skill https://t.co/zzueJV9jCF",unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,616,1166,en
309,671544874165002241,2015-12-01 04:22:29+00:00,Interesting dog here. Very large. Purple. Manifests rainbows. Perfect teeth. No ears. Surprisingly knowledgable 6/10 https://t.co/QVaEMsB9tS,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,1145,2126,en
310,671547767500775424,2015-12-01 04:33:59+00:00,This is Marley. She chews shoes then feels extremely guilty about it and refuses to look at them. 10/10 https://t.co/f99MV0htAV,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,658,1444,en
311,671561002136281088,2015-12-01 05:26:34+00:00,This is the best thing I've ever seen so spread it like wildfire &amp; maybe we'll find the genius who created it. 13/10 https://t.co/q6RsuOVYwU,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,7931,13679,en
312,671735591348891648,2015-12-01 17:00:19+00:00,This is Oscar. He's ready for Christmas. 11/10 https://t.co/TON0Irzgwr,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,819,1534,en
313,671743150407421952,2015-12-01 17:30:22+00:00,This is a Tuscaloosa Alcatraz named Jacob (Yacōb). Loves to sit in swing. Stellar tongue. 11/10 look at his feet https://t.co/2IslQ8ZSc7,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,248,779,en
314,671744970634719232,2015-12-01 17:37:36+00:00,Very fit horned dog here. Looks powerful. Not phased by wind. Great beard. Big enough to ride? 6/10 would cuddle https://t.co/wwwYO9C9kl,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,841,1430,en
315,671763349865160704,2015-12-01 18:50:38+00:00,Say hello to Mark. He's a good dog. Always ready to go for a walk. Excellent posture. 9/10 keep it up Mark https://t.co/m9NleZ1i80,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,999,1788,en
316,671768281401958400,2015-12-01 19:10:13+00:00,When you try to recreate the scene from Lady &amp; The Tramp but then remember you don't have a significant other. 10/10 https://t.co/TASnD8Q08S,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,572,1269,en
317,671789708968640512,2015-12-01 20:35:22+00:00,This is space pup. He's very confused. Tries to moonwalk at one point. Super spiffy uniform. 13/10 I love space pup https://t.co/SfPQ2KeLdq,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,3811,7527,en
318,671855973984772097,2015-12-02 00:58:41+00:00,Remarkable dog here. Walks on back legs really well. Looks extra soft. 8/10 would cuddle with https://t.co/gpWLdbposg,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,502,977,en
319,671866342182637568,2015-12-02 01:39:53+00:00,Meet Dylan. He can use a fork but clearly can't put on a sweatshirt correctly. Looks like a disgruntled teen. 10/10 https://t.co/FWJQ1zQLiI,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,548,1191,en
320,671874878652489728,2015-12-02 02:13:48+00:00,This is Mia. She was specifically told not get on top of the hutch or play in the fridge. 10/10 what a rebel https://t.co/3J7wkwW4FG,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,601,1330,en
321,671879137494245376,2015-12-02 02:30:43+00:00,This is Brad. He's a chubby lil pup. Doesn't really need the food he's trying to reach. 5/10 you've had enough Brad https://t.co/vPXKSaNsbE,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,748,1507,en
322,671882082306625538,2015-12-02 02:42:26+00:00,This is Batdog. He's sleeping now but when he wakes up he'll fight crime and such. Great tongue. 11/10 for Batdog https://t.co/Clg16EVy9O,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,1488,3693,en
323,671891728106971137,2015-12-02 03:20:45+00:00,This is Mojo. Apparently he's too cute for a seat belt. Hella careless. I'd still pet him tho. 11/10 buckle up pup https://t.co/dzZYx2NByW,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,618,1415,en
324,671896809300709376,2015-12-02 03:40:57+00:00,This is Lola. She fell asleep on a piece of pizza. 10/10 frighteningly relatable https://t.co/eqmkr2gmPH,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,4519,9016,en
325,672068090318987265,2015-12-02 15:01:33+00:00,Say hello to Gizmo. He's upset because he's not sure if he's really big or the shopping cart is really small. 7/10 https://t.co/XkMtCGhr4a,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,564,1389,en
326,672082170312290304,2015-12-02 15:57:30+00:00,This is Patch. He wants to be a Christmas tree. 11/10 https://t.co/WTJtf9O8Jg,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,402,1003,en
327,672095186491711488,2015-12-02 16:49:14+00:00,This is Tuco. That's the toast that killed his father. 9/10 https://t.co/ujnWy26RMe,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,395,1063,en
328,672125275208069120,2015-12-02 18:48:47+00:00,This is just impressive I have nothing else to say. 11/10 https://t.co/LquQZiZjJP,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,1253,2578,en
329,672139350159835138,2015-12-02 19:44:43+00:00,This pup has a heart on its ass and that is downright legendary. 12/10 https://t.co/0OI927mmNJ,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,792,1876,en
330,672160042234327040,2015-12-02 21:06:56+00:00,This is Bubba. He's a Titted Peebles Aorta. Evolutionary masterpiece. Comfortable with his body. 8/10 great pupper https://t.co/aNkkl5nH3W,https://twitter.com/dog_rates/status/672160042234327040/photo/1,8,Bubba,pupper,https://pbs.twimg.com/media/CVP9_beUEAAwURR.jpg,1,pug,French_bulldog,Labrador_retriever,395,918,en
331,672169685991993344,2015-12-02 21:45:16+00:00,This is Bradley. That is his sandwich. He carries it everywhere. 10/10 https://t.co/AjBkGTyCeO,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,408,1074,en
332,672205392827572224,2015-12-03 00:07:09+00:00,This is Opal. He's a Royal John Coctostan. Ready for transport. Basically indestructible. 9/10 good pupper https://t.co/yRBQF9OS7D,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,1270,2414,en
333,672222792075620352,2015-12-03 01:16:17+00:00,This is Cal. He's a Swedish Geriatric Cheddar. Upset because the pope is laughing at his eyebrows. 9/10 https://t.co/EW4MsOrF5O,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,231,833,en
334,672231046314901505,2015-12-03 01:49:05+00:00,Exotic underwater dog here. Very shy. Wont return tennis balls I toss him. Never been petted. 5/10 I bet he's soft https://t.co/WH7Nzc5IBA,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,1089,1956,en
335,672239279297454080,2015-12-03 02:21:48+00:00,This is Ridley. He doesn't know how to couch. 7/10 https://t.co/UHJE0UgMf7,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,347,953,en
336,672245253877968896,2015-12-03 02:45:32+00:00,Meet Snickers. He's adorable. Also comes in t-shirt mode. 12/10 I would aggressively caress Snickers https://t.co/aCRKDaFmVr,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,169,733,en
337,672248013293752320,2015-12-03 02:56:30+00:00,10/10 for dog. 7/10 for cat. 12/10 for human. Much skill. Would pet all https://t.co/uhx5gfpx5k,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,656,1833,en
338,672254177670729728,2015-12-03 03:21:00+00:00,This is Rolf. He's having the time of his life. 11/10 good pupper https://t.co/OO6MqEbqG3,https://twitter.com/dog_rates/status/672254177670729728/photo/1,10,Rolf,pupper,https://pbs.twimg.com/media/CVRTmz1WcAA4uMF.jpg,1,pug,French_bulldog,Norwegian_elkhound,800,1515,en
339,672256522047614977,2015-12-03 03:30:19+00:00,Mighty rare dogs here. Long smooth necks. Great knees. Travel in squads. 1 out of every 14 is massive. 8/10 for all https://t.co/PoMKKnKpRd,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,1699,2999,en
340,672264251789176834,2015-12-03 04:01:02+00:00,This is Kreg. He has the eyes of a tyrannical dictator. Will not rest until household is his. 10/10 https://t.co/TUeuaOmunV,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,383,1212,en
341,672267570918129665,2015-12-03 04:14:13+00:00,When you accidentally open up the front facing camera. 10/10 https://t.co/jDXxZARQIZ,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,666,1588,en
342,672272411274932228,2015-12-03 04:33:27+00:00,This is Pippin. He is terrified of his new little yellow giraffe. 11/10 https://t.co/ZICNl6tIr5,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,3677,6888,en
343,672466075045466113,2015-12-03 17:23:00+00:00,This is Franq and Pablo. They're working hard getting ready for Christmas. 12/10 for both. Amazing pups https://t.co/8lKFBOQ2J5,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,598,1447,en
344,672475084225949696,2015-12-03 17:58:48+00:00,This is Buddy. He's photogenic af. Loves to sexily exit pond. Very striped. Comes with shield. 8/10 would pet well https://t.co/mYhQvAdV4f,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,770,1529,en
345,672481316919734272,2015-12-03 18:23:34+00:00,Say hello to Jazz. She should be on the cover of Vogue. 12/10 gorgeous pupper https://t.co/mVCMemhXAP,https://twitter.com/dog_rates/status/672481316919734272/photo/1,10,Jazz,pupper,https://pbs.twimg.com/media/CVUiMUeW4AEQgkU.jpg,1,Border_collie,collie,Shetland_sheepdog,137,757,en
346,672482722825261057,2015-12-03 18:29:09+00:00,This is light saber pup. Ready to fight off evil with light saber. 10/10 true hero https://t.co/LPPa3btIIt,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,665,1221,en
347,672488522314567680,2015-12-03 18:52:12+00:00,"This is Jackie. She was all ready to go out, but her friends just cancelled on her. 10/10 hang in there Jackie https://t.co/rVfi6CCidK",unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,482,1187,en
348,672523490734551040,2015-12-03 21:11:09+00:00,When she says she'll be ready in a minute but you've been waiting in the car for almost an hour. 10/10 https://t.co/EH0N3dFKUi,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,189,696,en
349,672538107540070400,2015-12-03 22:09:14+00:00,Meet Darby. He's a Fiscal Tutankhamen Waxbeard. Really likes steak. 7/10 https://t.co/rSndxTL0Ap,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,404,1089,en
350,672591271085670400,2015-12-04 01:40:29+00:00,Lots of pups here. All are Judea Hazelnuts. Exceptionally portable. 8/10 for all https://t.co/Pa8EmpDCuI,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,207,782,en
351,672591762242805761,2015-12-04 01:42:26+00:00,This is Taz. He boxes leaves. 10/10 https://t.co/bWQ0iIcP0w,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,367,1014,en
352,672594978741354496,2015-12-04 01:55:13+00:00,Meet Scott. Just trying to catch his train to work. Doesn't need everybody staring. 9/10 ignore the haters pupper https://t.co/jyXbZ35MYz,https://twitter.com/dog_rates/status/672594978741354496/photo/1,9,Scott,pupper,https://pbs.twimg.com/media/CVWJkJXWsAInlZl.jpg,1,Great_Pyrenees,Old_English_sheepdog,Afghan_hound,661,1411,en
353,672604026190569472,2015-12-04 02:31:10+00:00,This is a baby Rand Paul. Curls for days. 11/10 would cuddle the hell out of https://t.co/xHXNaPAYRe,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,445,1188,en
354,672609152938721280,2015-12-04 02:51:33+00:00,This is Caryl. Likes to get in the microwave. 9/10 damn it Caryl https://t.co/YAVwvNaois,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,424,1180,en
355,672614745925664768,2015-12-04 03:13:46+00:00,This is Norman. Doesn't bark much. Very docile pup. Up to date on current events. Overall nifty pupper. 6/10 https://t.co/ntxsR98f3U,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,644,1302,en
356,672622327801233409,2015-12-04 03:43:54+00:00,This lil pupper is sad because we haven't found Kony yet. RT to spread awareness. 12/10 would pet firmly https://t.co/Cv7dRdcMvQ,https://twitter.com/dog_rates/status/672622327801233409/photo/1,10,unknown,pupper,https://pbs.twimg.com/media/CVWicBbUYAIomjC.jpg,1,golden_retriever,Labrador_retriever,clumber,542,1377,en
357,672640509974827008,2015-12-04 04:56:09+00:00,This is Leonidas. He just got rekt by a snowball. 9/10 doggy down https://t.co/uNrmYDUa9M,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,348,1032,en
358,672828477930868736,2015-12-04 17:23:04+00:00,This is Jerry. He's a Timbuk Slytherin. Eats his pizza from the side first. Crushed that cup with his bare paws 9/10 https://t.co/fvxHL6cRRs,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,533,1343,en
359,672834301050937345,2015-12-04 17:46:12+00:00,"This is Ed. He's not mad, just disappointed. 10/10 https://t.co/BIljU0zhLN",unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,623,1398,en
360,672877615439593473,2015-12-04 20:38:19+00:00,This is Oscar. He's getting bombarded with the snacks. Not sure he's happy about it. 8/10 for Oscar https://t.co/dJHI7uC2y3,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,405,1096,en
361,672884426393653248,2015-12-04 21:05:23+00:00,Marvelous dog here. Rad ears. Not very soft. Large tumor on nose. Has a pet rock. Good w kids. 6/10 overall neat pup https://t.co/g5YkRqP0dg,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,897,1661,en
362,672898206762672129,2015-12-04 22:00:08+00:00,This is Cheryl AKA Queen Pupper of the Skies. Experienced fighter pilot. Much skill. True hero. 11/10 https://t.co/i4XJEWwdsp,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,459,944,en
363,672902681409806336,2015-12-04 22:17:55+00:00,This is Jimison. He's stuck in a pot. Damn it Jimison. 9/10 https://t.co/KpLyca3o3E,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,550,1452,en
364,672964561327235073,2015-12-05 02:23:49+00:00,This is Terry. He's a Toasty Western Sriracha. Doubles as a table. Great for parties. 10/10 would highly recommend https://t.co/1ui7a1ZLTT,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,701,1530,en
365,672968025906282496,2015-12-05 02:37:35+00:00,This is Gustaf. He's a purebred Chevy Equinox. Loves to shred. Gnarly lil pup. Great with the babes. 11/10 https://t.co/7CbO2eMAgJ,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,602,1405,en
366,672970152493887488,2015-12-05 02:46:02+00:00,This is Chet. He's having a hard time. Really struggling. 7/10 hang in there pupper https://t.co/eb4ta0xtnd,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,391,1019,en
367,672975131468300288,2015-12-05 03:05:49+00:00,This is Chuckles. He is one skeptical pupper. 10/10 stay woke Chuckles https://t.co/ZlcF0TIRW1,https://twitter.com/dog_rates/status/672975131468300288/photo/1,10,Chuckles,pupper,https://pbs.twimg.com/media/CVbjRSIWsAElw2s.jpg,1,pug,Brabancon_griffon,French_bulldog,1015,1813,en
368,672980819271634944,2015-12-05 03:28:25+00:00,Extraordinary dog here. Looks large. Just a head. No body. Rather intrusive. 5/10 would still pet https://t.co/ufHWUFA9Pu,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,1079,1930,en
369,672984142909456390,2015-12-05 03:41:37+00:00,Very happy pup here. Always smiling. Loves his little leaf. Carries it everywhere with him. 9/10 https://t.co/81BCQAyvcs,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,593,1338,en
370,672988786805112832,2015-12-05 04:00:04+00:00,This is Schnozz. He's had a blurred tail since birth. Hasn't let that stop him. 10/10 inspirational pupper https://t.co/a3zYMcvbXG,https://twitter.com/dog_rates/status/672988786805112832/photo/1,10,Schnozz,pupper,https://pbs.twimg.com/media/CVbvjKqW4AA_CuD.jpg,1,Lakeland_terrier,West_Highland_white_terrier,wire-haired_fox_terrier,314,1039,en
371,672995267319328768,2015-12-05 04:25:50+00:00,This is Pumpkin. He can look in two different directions at once. Great with a screwdriver. 8/10 https://t.co/odpuqtz2Fq,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,328,1001,en
372,672997845381865473,2015-12-05 04:36:04+00:00,Say hello to Kenzie. She is a fluff ball. 12/10 you'd need to taser me for me to let go of her https://t.co/dph1UHNJrg,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,786,2092,en
373,673148804208660480,2015-12-05 14:35:56+00:00,This is Fletcher. He's had a ruff night. No more Fireball for Fletcher. 8/10 it'll be over soon pupper https://t.co/tA4WpkI2cw,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,688,1822,en
374,673213039743795200,2015-12-05 18:51:11+00:00,This is Dexter. He just got some big news. 10/10 https://t.co/CbvCUE6PFI,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,929,2410,en
375,673240798075449344,2015-12-05 20:41:29+00:00,Magical floating dog here. Very calm. Always hangs by the pond. Rather moist. Good listener. 6/10 personally I'd pet https://t.co/1euKoOvy49,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,798,1510,en
376,673270968295534593,2015-12-05 22:41:22+00:00,This is Mac. His dad's probably a lawyer. 11/10 https://t.co/mjC0QpXGum,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,400,1134,en
377,673295268553605120,2015-12-06 00:17:55+00:00,Meet Eve. She's a raging alcoholic 8/10 (would b 11/10 but pupper alcoholism is a tragic issue that I can't condone) https://t.co/U36HYQIijg,https://twitter.com/dog_rates/status/673295268553605120/photo/1,8,Eve,pupper,https://pbs.twimg.com/media/CVgGc9hWIAIe1bn.jpg,1,golden_retriever,Labrador_retriever,Great_Pyrenees,3484,8046,en
378,673317986296586240,2015-12-06 01:48:12+00:00,Take a moment and appreciate how these two dogs fell asleep. Simply magnificent. 10/10 for both https://t.co/juX48bWpng,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,293,924,en
379,673320132811366400,2015-12-06 01:56:44+00:00,This is Frankie. He's wearing blush. 11/10 really accents the cheek bones https://t.co/iJABMhVidf,unknown,9,unknown,__,no url given,1,not provided,not provided,not provided,8705,14441,en
